,tag_id,artwork_id
9559,327,TCMA-154812e3-858d-4fc5-bab6-776608ef23c5
444,327,ARTIC-3ef09d92-f10b-f01f-515d-c69a0a3a3e92
7570,327,MET-71238044-af57-4442-ae2b-d6a4fda874a4
1633,327,ARTIC-f521c3d4-4ced-a6a0-6836-e12e48cb0a9f
7149,327,MET-26b1d3b7-14f1-4460-a406-75ed5961c462
9570,327,TCMA-c07bf63a-7021-4c36-a466-b88f3f508c53
3688,327,NGA-d14f6eaf-17d8-4910-81d7-7c9ec210ccf8
10469,327,TCMA-f2fafe2d-1ef6-40f4-96fb-8b88b684908f
7119,327,MET-36f5eb6a-6a63-4af6-81a2-4e019a2ddba7
1749,327,NGA-03ee67ee-dd0e-443f-84ef-ede5f62ce0cd
2341,327,NGA-4246e72b-cc40-4c13-a02d-59f0ac901740
270,327,ARTIC-27b32b73-c08f-149e-e41d-a97185f062e3
2206,327,NGA-35db881d-fdfe-416d-bb2c-68907ec39b34
3633,327,NGA-cb0d02e8-5452-41ab-b1ee-8b2d2e383a81
7881,327,MET-6903595f-debd-44eb-98ae-6091dd9ca34a
3927,327,NGA-e85f4ab8-8849-4033-85e8-0ef62cd1f533
8127,327,MET-42a3c8db-4f4a-48d8-a9a5-c92ab3859c17
10,327,ARTIC-0274aa9e-95d1-2a8e-12e3-2b09d7749b4f
8567,327,MET-da6fc029-bd22-4fd2-b703-1eb37dbd8abf
1737,327,NGA-0331bb3f-90d2-4fe8-a079-57315ac929a6
11874,327,TCMA-2d271b3d-2c62-470e-a2e9-b3441d9abdaa
1267,327,ARTIC-bbe2f986-077d-1308-bae3-99918ec8bbe7
2227,327,NGA-37e90112-6757-40f6-8395-464d97ff4635
7380,327,MET-e945360a-dd0b-4a1e-aa41-0bc36dc74804
9763,327,TCMA-777e19f3-7120-4bd0-bae2-0f9836c59258
9760,327,TCMA-21b5ab9e-c091-4511-ad6c-49a50b2d3c96
8283,327,MET-05582253-9f0b-42ed-8a99-76c8c70ea559
3967,327,NGA-edd7c0b9-f8ae-4858-80f9-aecad73cb180
8437,327,MET-56db8a9d-5520-410d-94a7-1df8c4336da5
302,327,ARTIC-2b1cba5a-f194-266b-5357-b437fada0b3b
1611,327,ARTIC-f2021182-1302-f76f-97f1-4e7850030e3b
1399,327,ARTIC-d02836fe-46c3-fa95-794e-f6414ef38c01
2400,327,NGA-4819cafa-fa8e-445c-b594-58ba885443aa
1119,327,ARTIC-a2214c05-3fb2-2faf-cf70-d43fcfede342
8271,327,MET-1c2c9822-dfdf-4953-886b-15fd6f4e96f7
3819,327,NGA-dd247de1-d0d9-45df-83b1-30c1d336c1c4
8716,327,MET-0faad1d4-1f0c-46ef-b25e-3b7d7a23100a
7203,327,MET-79f6361a-6a24-4eed-8a1a-05c230f19663
9759,327,TCMA-0e6148f8-14a1-460e-9e1c-004890ba26c3
3019,327,NGA-8cb10467-fce1-444c-8412-168ec845b730
1193,327,ARTIC-add1be75-4581-568d-0751-ae2fbb61ebf3
9018,327,MET-80b014e2-4568-483e-9f75-f604c2f3a9b9
8547,327,MET-d52ae619-f91d-4f51-b3f1-092cecd8fbfb
8400,327,MET-53d54800-d05a-4418-9728-82682117c0c2
3377,327,NGA-b1015b29-4e1d-41b2-a519-88f28907a91e
9366,327,MET-0e32e0a9-e66c-4351-a3ad-6c5f8a1f9967
7404,327,MET-6c4c406b-49fb-4db6-a561-e16f474ed718
8115,327,MET-9ddacb8c-19be-43ac-a234-b579dac82537
617,327,ARTIC-55cd82ad-be40-3ccc-11a5-cdbcc6c70d20
8402,327,MET-584897fc-89c5-48ef-b1ab-5b3c09176fc2
11022,327,TCMA-c5a85266-c3de-4386-8310-34277ebf3a1d
3850,327,NGA-e09726b3-80e9-4f7a-83fc-81a5122df494
8399,327,MET-a75df790-1f89-470c-8616-937eea0dd326
2497,327,NGA-5136b9e2-a5e9-406f-9c89-0a36c12a7f19
148,327,ARTIC-15e80e01-422d-ca0a-f773-01aff4052565
10809,327,TCMA-67ee5f8f-6f36-4845-8bc0-08c99d532ca7
10813,327,TCMA-c501d8d8-1323-4e9b-8d93-6b649600c889
1240,327,ARTIC-b703b636-976c-b35b-8a8e-f8df3f5ba003
2039,328,NGA-25c98bc8-af28-4194-a056-daeae1f0a001
1834,328,NGA-0cd7a155-9488-443e-9866-66a5fe3fb258
816,328,ARTIC-738fc402-53e4-83ad-f84d-556798754a51
176,328,ARTIC-19cf5f83-6040-407e-992e-95a71374550f
2487,328,NGA-50a2866d-de51-4824-a6b6-6c8643d94335
1752,328,NGA-0414be87-3a13-4782-aa33-31063797ce0b
456,328,ARTIC-40bc6b72-8acf-8e9f-cf6d-c33050250768
8902,328,MET-25c73485-a879-4b80-8bcf-27fd5dec6251
4481,328,MET-f573ec4b-700e-4cdb-aed8-e674ca41dbd2
7587,328,MET-961357c1-9c7c-4249-882c-6c1f137cb6b2
8763,328,MET-2d49257b-b273-49f2-997d-cea18b644294
6956,328,MET-49c49584-120f-4815-9e8b-2df587d7c46c
995,328,ARTIC-90a2969d-542a-e97f-09dd-fa1310d91acf
4512,328,MET-ab091efa-2f2e-4f70-9e4c-329e79b000dd
11187,328,TCMA-c981cb68-e406-447f-9fec-6ef91027d73e
8000,328,MET-5aa42d29-d059-4e48-b430-ad34ece23c4d
10434,328,TCMA-911d8c77-08bf-4075-8d1d-303d81cfc4f1
8571,328,MET-8b93beb9-6dfc-4d22-b754-02a9c1bd35f6
7612,328,MET-2e283170-290b-42ef-a7b1-cda11bf856bf
6933,328,MET-10265a5e-456a-473d-8dc1-f138fb0aa21d
10670,328,TCMA-afbfd36c-f580-4924-8b75-9709a61c4dc0
8428,328,MET-bda001cc-5061-403f-9e7f-4ae35480757d
10669,328,TCMA-0b59c685-92ed-4c66-9e6d-84a050f3a3dd
230,328,ARTIC-2304d661-2cb9-b550-bc41-9ff923177fc5
12095,328,TCMA-921f5959-d581-429c-b82f-6b453c198386
546,328,ARTIC-4c673558-2a11-d484-fd72-026e7618bcfd
4459,328,MET-91570df8-1705-4cb2-b4c2-0908bd745c54
7573,328,MET-825ff474-4c17-4a8e-8fd0-9ead58a6cd28
8836,328,MET-a6f87db0-23ec-41d3-9686-9f030d68cc28
9200,328,MET-9a379f04-1ea0-42c9-ba3b-fc1cfa4453ac
8986,328,MET-2b18f74d-f715-4732-82a2-5e59b024b9f8
6932,328,MET-48f2cd5e-6f3b-4760-a4f4-49e75642dc43
12360,328,TCMA-11434fa9-b767-490a-be60-455de69f5d04
9721,328,TCMA-388ea7fc-2b6a-446a-a71a-1adac1474d37
7982,328,MET-a0717a4c-9b75-4aed-a191-70dc5842f48c
8449,328,MET-7f6a5ce5-80d0-4384-89eb-a3a1b7a2ad0c
1372,328,ARTIC-caf6a947-6359-1b5e-69e5-fedd26cf6360
12359,328,TCMA-d939eb41-f99d-41fa-b295-d7f8050b3c7f
6893,328,MET-cfceeaf3-e2bd-4f1d-b3a8-14996d686144
10309,328,TCMA-86984204-745e-4700-aa90-c03a983601e3
7780,328,MET-5e5bed1d-561f-4640-876a-eaf9a8cf966b
7968,328,MET-1012442f-ebfb-4508-8c1a-afa2ffa6a131
6375,328,MET-0f8b6304-33b4-4f1e-9509-7dabfed817e3
8796,328,MET-728a8e77-6f0b-40eb-88a9-b1fd358051e6
538,328,ARTIC-4b08c9e2-6df3-c2ff-da33-bb78d41bde97
8452,328,MET-9715e4a6-6d68-4703-b9f4-04e3775150e8
7782,328,MET-a9ac2a30-aaee-427b-9207-28131e98e445
1641,328,ARTIC-f6103cb8-ee9b-2334-96f5-9ac8e07f8b78
9191,328,MET-6013b43e-869f-44b8-b29e-fddecc71c93b
2066,328,NGA-294e57e7-14ef-4e2e-8b3d-081b4cc05fd6
7388,328,MET-10e24d69-f3bc-4706-b154-5a02e5f56fbe
7742,328,MET-dafd3da9-3251-45cd-b9d7-7360daa021c4
3111,328,NGA-96d0a15c-9a96-44a0-81be-e5d5c4872451
117,328,ARTIC-11f33728-685f-c85c-2326-cd0e42536044
7747,328,MET-68149899-a6d3-4372-9ac2-fe4fa7d000bc
8447,328,MET-c1894c61-6319-4158-8aef-e368ccd8f938
11056,328,TCMA-18eb78f6-1c97-44e5-bc58-42eff3bc21e1
10758,328,TCMA-6fd9389a-0f61-4041-b051-5cacc7a49683
7042,328,MET-cb351900-1d62-4c51-bd0e-a21d264cb5e8
10999,328,TCMA-1b2d47bf-ac33-49ba-b660-476455b50592
7768,328,MET-0848554f-a227-4800-8e50-707b979a2d89
2892,328,NGA-7ef08b06-e4ff-49e5-8c13-f79dd0b1a872
1610,328,ARTIC-f1f3e628-5778-24be-aad0-628eef05a5a2
10231,328,TCMA-719cbae3-2630-4d36-a9c1-dc0889bb78fe
10444,328,TCMA-b3523e11-a89e-4b71-afa9-ba2d69eafbc5
7475,328,MET-d7613485-8aa7-4c53-94b0-f4644f91ac5b
11804,328,TCMA-5a65a5e7-eb54-4168-84c8-0f9bb69f2e34
8417,328,MET-a189ac82-d940-475a-8bb3-e94d4fe014b8
7949,328,MET-1600ae09-9dbc-4f4e-9c45-368f269eaf94
7629,328,MET-7e4dea44-9467-4091-a8c3-8b5da035a7e7
2291,328,NGA-3dc78f93-b6c9-4dfd-a665-b7b1759e5f4c
8765,328,MET-58a787af-a67e-4c93-b671-45394c4d96c7
9951,328,TCMA-d06ee2f1-1bdd-4176-a502-8f24fd7607a1
9598,328,TCMA-8f4d47ea-25c2-4dbb-83ab-888550a2aedf
9765,328,TCMA-d3f50f42-fbe7-4d4b-a6fe-3a6f4f99be66
2380,328,NGA-45dc7208-ccc2-4e0c-bb61-fc7497ce13b5
7902,328,MET-4dc994b2-1845-41c9-ad02-64b6130fcab8
3006,329,NGA-8abd9a6d-3b2f-4c4f-8afd-6dc55fb69834
451,329,ARTIC-3fa36102-97ed-7065-d072-ce0b15a9a2f1
7702,329,MET-482a5894-9a49-48a6-817b-1a85c0170d58
8967,329,MET-7d2939b5-ccdf-49b7-bb0f-93600ed67510
1764,329,NGA-0584680b-b08b-4186-ab2f-56bd80e4524d
2617,329,NGA-5da94e60-29fc-493c-a3b9-21b2a7923cb4
315,329,ARTIC-2cdaa4b6-c9d0-7230-952b-690b8e1cf4df
7764,329,MET-9cff9649-88dc-47c5-adf5-f7bf775a3007
8695,329,MET-cc3022f7-2936-4b4a-a625-c95c0587675d
2931,329,NGA-83508399-1a72-49c1-bb81-e4f719b01b3c
11350,329,TCMA-3127450b-c264-40ae-9657-eb42c0e03328
7843,329,MET-48a937cc-af0a-4520-94c3-b1b7325c0add
7988,329,MET-665b634e-98f5-4d5f-ae48-a63f25d79b94
2696,329,NGA-67b3ed27-d652-4ba1-aad5-bc72e8d820d1
11828,329,TCMA-69ca101d-9271-4e1b-8edf-5038ad425002
7557,329,MET-d6098b73-6020-4ddf-a241-7206eabe8635
7365,329,MET-b33601c7-f9c6-4767-9d8c-15c1c0f579a6
9843,329,TCMA-cdf22c5d-6a37-4932-a7f9-868d160415b9
2750,329,NGA-6f5bf932-dc12-4e23-8fca-fb8e55f603cb
10097,329,TCMA-c60cf702-957e-4c7d-aeac-e17e7eed6710
910,329,ARTIC-83092988-7180-21d1-b8a3-cf39ddf39a68
3832,329,NGA-dec22590-2c27-44e7-8a1a-e79a2e2b6e34
7412,329,MET-8b60cc05-fe58-4925-8b49-53faddfa8dfc
421,329,ARTIC-3b8084b4-5fb4-700a-bc0a-16e6fa4698b8
7609,329,MET-8fd5eb7a-17bb-4dcb-bbd6-c5f0eeb95a15
11566,329,TCMA-e5269e74-2da6-4b1b-8e91-4cce546552a5
7849,329,MET-e7b906c0-1fbd-45ef-a418-b4838a6d4fed
3464,329,NGA-b8cbb100-dee4-45de-b225-20dd379b5619
2588,329,NGA-5a303da5-ebae-42b0-b842-3af2ae6115ae
1928,329,NGA-1804fdc0-8b6a-44ab-8db5-ab29d8cfa1b0
10810,329,TCMA-d654b7ed-684a-449a-a23d-4fb4996c7fdf
10257,329,TCMA-e9430a30-6a85-434b-b756-c8bbc8784dd5
4043,329,NGA-f71f90d6-c2ce-49d8-b95a-153d3ce250cc
7765,329,MET-ec8844f0-cfd1-4cce-ab25-d3dce05bdaa8
9723,329,TCMA-f61fc656-4ff0-4f4e-a8ba-3af61c552035
9545,329,TCMA-657ee2c9-a142-4ee5-85f4-935cf2815b5c
4058,329,NGA-f8952243-65a1-4ccc-865c-5e43e7fe099a
8449,329,MET-7f6a5ce5-80d0-4384-89eb-a3a1b7a2ad0c
11907,329,TCMA-b1d6446a-fa8d-4e18-b9fe-578c550c036b
3299,329,NGA-aa38c9a4-d6b1-4a05-b7ae-a27e8e649227
3418,329,NGA-b553f36a-3a3e-4eed-9085-086b005309b0
3700,329,NGA-d25dd005-1a0a-470e-a0ab-25fe90f83400
7493,329,MET-e202a282-2c87-4714-9807-963d97f4bc40
1053,329,ARTIC-97958731-7377-844e-0a17-1c9c3214800f
1649,329,ARTIC-f6eddea6-5789-b6f9-315c-50a08a7c4adc
4024,329,NGA-f5309c2c-13a0-41d9-89d6-9659ad0534ec
4005,329,NGA-f2fc7310-79cc-4ece-98f5-051349034b9e
7762,329,MET-95965151-8353-4a17-81e0-7027cae8b08c
1684,329,ARTIC-fb90c93c-3806-a2ea-3969-43376d090848
10002,329,TCMA-17892533-f31c-4818-9efa-f5a51d1918fc
8652,329,MET-de48632f-e24a-4e81-8245-13bfff4a29e8
2848,329,NGA-7a40a818-a8f3-48d1-a554-38b242353b6b
716,329,ARTIC-62fd0e14-d7fe-0d01-ab00-1eed84b4f294
1839,329,NGA-0db8b561-cb20-4940-bc13-3cf247f9c078
2651,329,NGA-61c5152e-2408-4b5d-8e08-06a837c25b5a
1752,329,NGA-0414be87-3a13-4782-aa33-31063797ce0b
1233,329,ARTIC-b55d836c-ee20-59f8-1f0c-a95e09905361
7272,329,MET-8d0f9b12-32e4-4885-857c-af5b2aab972d
3327,329,NGA-aca3980f-d5bc-44cb-940d-791f9e8efc88
7567,329,MET-0965a29e-b051-4847-a116-e4a8fc680631
3235,329,NGA-a3f3893a-6169-480f-8330-30f19ddbd989
2533,329,NGA-54c8956b-f5b8-404b-b28a-ddbeb2c0e7ec
8607,329,MET-8262a1ab-8446-4f3d-a1a0-6ff029287330
3292,329,NGA-a96dd46c-82ba-4dbd-a6bc-811e0d234422
7561,329,MET-53a2df5f-97a8-44fc-95ad-0d17544be8d5
12007,329,TCMA-3ae82362-2f85-47e1-a397-4e81b00a54cc
7758,329,MET-86606453-c2b2-44bc-acf6-7eeadcb8907c
5,329,ARTIC-00fdacbb-872a-1091-3272-39967374ec07
7411,329,MET-47551354-1414-47f2-a103-a9fafc05d282
1868,329,NGA-10bcac78-56cd-4f6c-8e42-886cee06c931
10707,329,TCMA-00f880a2-b66c-4bda-9194-0c7e919c5eae
7876,329,MET-9d4688b5-52a7-4195-8fbd-a677c9b7d4ba
1420,329,ARTIC-d47db02e-de1b-0ba5-28f9-b4f7e8527016
8260,329,MET-4a88bb3b-99f1-4fab-bd91-9432e1c55c26
7568,329,MET-b00fcd4c-4b87-4f51-9dd4-5694d53bb30c
7559,329,MET-101564c6-ac0d-4429-9861-c7e4bcee55db
8356,329,MET-92b29650-b53b-45ad-9eb6-d92b24d9747c
7148,330,MET-30627bb4-f1b0-4ee4-b522-855e2778eef1
9840,330,TCMA-0d7364c2-d401-4501-8697-88b505eeb5b4
3465,330,NGA-b8db7e67-5cc4-441b-a17d-6805bcc34d07
3244,330,NGA-a4ebcfef-d85e-4cdb-984d-e4e78d517fa1
1507,330,ARTIC-e1f6ef79-7216-4f19-ac78-a307a2fb4f32
1859,330,NGA-101f6ae4-948e-4d84-923c-cdf4e37d2b36
7389,330,MET-62a8dbff-cfc3-47b0-bdf8-d3aaa8e05ec1
3718,330,NGA-d3dcba8f-48e0-434e-a981-17b5b832a064
2013,330,NGA-2309019b-4fb0-4f88-be87-a6ff291f700b
11491,330,TCMA-f89c516a-5122-46a4-8038-282d9400bb50
1547,330,ARTIC-e869e0c7-7971-30ff-1ae6-bde786b5ebd1
4040,330,NGA-f6edcd0b-e9c1-4ed7-9f1c-290b68b1dd92
3267,330,NGA-a74f2aea-2c0f-4215-a8b1-894a8cb3997a
12105,330,TCMA-acd338a8-a9cc-4169-845e-7c7b42a4f895
3320,330,NGA-abdb99e3-09cf-4034-b894-059f544213a1
7334,330,MET-c8dab517-5e32-4116-8c20-8bcbd5c58730
1919,330,NGA-1740093e-a916-4cd2-b8ab-0b1d2fc1c9f4
8051,330,MET-f9ffc270-7ea9-4471-938b-fe6cf0e72d7f
10022,330,TCMA-b8fd74bb-7c3d-4dc2-855a-1b3a449f4069
1675,330,ARTIC-fad138a8-80f1-45a3-1dc7-b9ff991b4812
2972,330,NGA-875bca67-6540-41e4-b45a-736696c1704e
737,330,ARTIC-666a3ad1-e489-1d4d-7dd9-6a0eae1cb593
9156,330,MET-c2719400-fb45-40e4-8733-74d9be2443c0
10640,330,TCMA-d00fba8e-5216-4246-b876-46aa1062712e
600,330,ARTIC-54158bba-a588-ead7-adec-fb177c29203b
7976,330,MET-cf5ff093-a384-4642-b4de-429448e706c5
1592,330,ARTIC-ef2f5040-c247-bc8a-5d06-431c09fbafd5
3418,330,NGA-b553f36a-3a3e-4eed-9085-086b005309b0
10810,330,TCMA-d654b7ed-684a-449a-a23d-4fb4996c7fdf
1657,330,ARTIC-f7b2db45-f393-653c-07ef-84319b0cdb92
7796,330,MET-ee523bfe-8814-4d92-bc58-3512b4a149ea
9204,330,MET-b7bfffac-4be9-41cd-aedd-b200c4d76846
7025,330,MET-35990826-1d16-41a1-8cc2-086a9557160c
1403,330,ARTIC-d0ff5b36-bb38-b156-6042-5c8545352c2f
225,330,ARTIC-2202b9d5-7eaf-d6ec-b8fd-3873c8c2933e
883,330,ARTIC-7e242ca2-5c5f-bb08-ccff-7e8ef645deaf
3603,330,NGA-c7e8c44a-f295-47a3-a8db-646a9f93650f
8549,330,MET-d15ce314-1247-4800-b4d6-ac01e40b0b86
8096,330,MET-9f9dc0f0-ffbb-4941-837d-2f56bf36c1af
10027,330,TCMA-d8025f68-834d-40b8-ae1a-974d6c300760
1467,330,ARTIC-db7874fd-c5ca-454a-e775-18ca3a27b523
2653,330,NGA-62069f18-73bc-4ad0-b55f-0ca92157fc4b
11495,330,TCMA-ef3b5a6a-d383-4e0a-b0b8-44ad087360fa
1946,330,NGA-1a1caf2d-5284-4849-9873-4560341a4b25
8696,330,MET-65dca020-417d-4400-95e5-5bac0b84dfb0
1375,330,ARTIC-cb47a74b-4048-0636-d3cc-8e6be7e4c3f2
9005,330,MET-756bd932-3988-40b2-829f-c26279eef35b
2453,330,NGA-4dac0318-8cab-4fc1-b221-a672048a1c52
7299,330,MET-11dac5fb-44e1-49aa-aee5-7b915406882f
8594,330,MET-4b82572f-3c88-4ba5-a803-0b678808ce78
1487,330,ARTIC-defb4004-b500-218d-3d9b-9a02423f097d
906,330,ARTIC-82a87cf0-6082-a7f7-c2cf-0fc9283ed966
8322,330,MET-7ec9cb27-9d37-4db5-af0c-366bbe300273
8595,330,MET-4c3ba605-e2da-4387-8e9d-644e90dd851d
2123,330,NGA-2ecbcc0b-04a7-4400-9f25-eebb72c3e9fc
9045,330,MET-e54a1a9c-3c07-44f4-a6e8-f51e950e679c
1280,330,ARTIC-bd98c41e-20ec-3dbb-9aa0-b1fe66c97d5a
9173,330,MET-bc484d44-c2e1-4320-be5b-fb0e4e069f21
7745,330,MET-c10eef98-a50a-48f9-9857-eaa0b89eb4a5
3524,330,NGA-bf9843af-1922-483f-8b6b-ccfa852de356
13,330,ARTIC-02f89de9-0b05-fb1c-fc15-bc48787debfb
7300,330,MET-c24f0ab7-bbd4-49c7-bde9-6026d4159395
3649,330,NGA-cd3ab444-8451-4661-bfea-e0dd0e386296
2690,330,NGA-67379c7a-3255-40a9-8716-13af1c46356a
11796,330,TCMA-14b77ddd-cf26-4ca3-8c95-68d5ddaa8ed6
8709,330,MET-a9ed1a30-123f-446c-9c75-c1c76e06e2fe
1185,330,ARTIC-ac624b7a-ed36-9b5a-4257-2fb464b5023f
895,330,ARTIC-80b95c4e-8bed-3e21-1573-b339c6cda0f4
7941,330,MET-03a97301-7a87-4396-88c9-9f5d4f982d9d
8593,330,MET-cb3c803e-fe8d-43e1-981c-97f90174770d
7036,330,MET-4fd494b4-1116-400d-a4e9-86cbc16eeee8
1871,330,NGA-1153f2b7-bfe6-4159-8ca4-211ce86564b1
7332,330,MET-852645d7-4090-4901-b176-55b54dafe3a7
1212,330,ARTIC-b146368d-a855-63ac-6115-04b835c60bb0
10438,330,TCMA-2fca51b5-4ae7-4f5f-a000-3fd8ef0a822f
186,330,ARTIC-1b09b81c-d793-e6f9-7862-8770be502f7b
10678,331,TCMA-d7932101-a4c0-47b0-8d01-9163f5481bd8
4380,331,MET-6e9136f4-c18d-4b27-b6e3-312d72fd9b2e
6292,331,MET-ae211440-82a3-445e-ad5e-ca07e4f31132
10998,331,TCMA-02d080cd-2b1b-4e06-a5eb-c2f1a9b2cb7a
483,331,ARTIC-43975917-2080-6f9c-8eb6-b836d36fe73a
4400,331,MET-d2779c36-d7e8-4ea9-9ec5-e243557c293d
6378,331,MET-c33d28ca-de03-46dd-8d59-7a137376884b
10693,331,TCMA-7c49ceb5-65a3-49c7-adca-effc82d8c137
4413,331,MET-24f0e1e4-15a9-4007-9100-2fdf52f5884a
4512,331,MET-ab091efa-2f2e-4f70-9e4c-329e79b000dd
4391,331,MET-ead4007e-8b00-4243-b64d-aeab77c9d62a
10670,331,TCMA-afbfd36c-f580-4924-8b75-9709a61c4dc0
10148,331,TCMA-a70a1c8c-90fc-4c27-a705-f4060f54dcd3
10666,331,TCMA-e17e7ca2-c38c-4b0b-97b0-17a91cc37560
4381,331,MET-4f47fcfd-2f77-45b0-aa72-ea576b49ab14
4516,331,MET-e2a790cb-2145-42bc-a72e-2f54064a6a25
10688,331,TCMA-a6503690-df31-4f6c-b5b7-b0556415c303
10917,331,TCMA-1e11341d-c886-4a46-843b-86e56c9b3450
10950,331,TCMA-11a61841-7dd4-4df0-921a-9899fcef9252
4523,331,MET-f31697a8-10c1-4a38-9c54-e049965eef0d
4513,331,MET-55b36fac-9702-4194-a6b0-a8ee2b467341
10997,331,TCMA-ddcaf6ff-4761-495d-908a-7f21228e14f1
10657,331,TCMA-52732df6-6dde-42fe-9fca-c41cafa5aedf
4415,331,MET-b8341b2c-02f0-4961-b3c9-d33052e7de3d
4430,331,MET-6627640b-f09b-4301-9d89-cf04b3246caf
10685,331,TCMA-7db230ad-fb41-420a-92ea-39bbfc8dd86d
4509,331,MET-8ce3a3ad-aaa7-4527-8641-4a63a4d2119c
11337,331,TCMA-5efeee59-e2bc-46db-92bf-1bdc3fb423bc
6377,331,MET-743d64b5-ea80-4148-9990-f2b7d1b9f619
4510,331,MET-ff5e5351-4f93-462f-b8de-715c3a3df702
911,331,ARTIC-831534f4-dd88-4100-41b3-0016f19e4d7a
4393,331,MET-ebcf0fc8-a857-4796-824d-48fd8e2888ac
4484,331,MET-72960fff-8ab9-40ad-aa6e-085debf4ee10
11804,331,TCMA-5a65a5e7-eb54-4168-84c8-0f9bb69f2e34
10687,331,TCMA-4674d015-2868-485c-9270-0efce94a5821
11007,331,TCMA-eed7b58c-2594-471c-beae-97897f0a2ae1
6632,331,MET-7d70161c-093a-4d5d-ba7d-49fe8a899ae5
4532,331,MET-d3fc046e-f9a2-4944-aa99-70aae5ec143c
6362,331,MET-b2d5151c-dd17-4791-b960-286ab125337e
4477,331,MET-c4c4596f-48b4-4e04-80fa-c7d3113ab235
11829,331,TCMA-47aa80dc-13b2-4679-a6f5-5567954cf096
4376,331,MET-42967227-a251-4f4f-b4d8-80bcf90522b5
4476,331,MET-988ad6c6-3c41-49af-a173-0397fa17c15c
11279,331,TCMA-81a79c35-6e83-424c-b567-8013f10aca61
6664,331,MET-d2073f2f-71e0-4914-b4ab-5bb75a9aedfd
10980,331,TCMA-01555a95-27de-41a9-a985-0eb4445c1c0d
12360,331,TCMA-11434fa9-b767-490a-be60-455de69f5d04
4464,331,MET-7563aa3d-e276-4be6-9bff-f17396ae1112
4459,331,MET-91570df8-1705-4cb2-b4c2-0908bd745c54
9226,331,MET-b22b538e-c66d-4135-9d26-873e16830f93
4498,331,MET-037bea2b-854e-4bee-97e0-ab408c14822f
6655,331,MET-bcd152af-7547-442e-86f7-25f940407f80
12059,331,TCMA-257236a6-10b7-481d-9ec7-d867ce066472
4445,331,MET-e94a7d1c-fe50-487f-8703-20b3a71d610f
4438,331,MET-38422ece-74bb-42dd-81c3-e614bc3f16ba
10884,331,TCMA-ebd0809a-4b76-4084-89fa-68d1e3dbf880
4447,331,MET-73442ad9-1fdd-43ef-8bb4-17d2ebc2fcd1
10977,331,TCMA-5ba3df0b-8e32-4610-8cf7-5dc0a2354d9c
10983,331,TCMA-a73b9376-d3e1-4e40-8675-6899ff16df60
11492,331,TCMA-ec5e49fd-a672-496c-b02f-1acf211f6fb3
4537,331,MET-cd5fcc16-3b5e-4ced-8ea7-1744edb68f38
11801,331,TCMA-580a9b9e-204f-4d7a-b18d-d58ac4320c28
4506,331,MET-a5a28636-61a2-428f-8b46-2a1d24623fca
4475,331,MET-365db790-1461-4a13-a9fe-3a7f7752443d
11881,331,TCMA-79e25ce2-dfca-46ba-8caf-5c2ad91f8a57
4469,331,MET-d831c109-6262-4add-ac95-360559f0da2d
12242,331,TCMA-ef88c5c2-eb0e-4ea8-84d8-0e6382a2da92
4474,331,MET-4050f8a8-9b59-43b5-8541-646c940918d8
11816,331,TCMA-81c8eb16-41fa-423d-b252-7592b32c9b44
11949,331,TCMA-e36eebc6-bc53-4505-802b-58e9199b8740
9032,331,MET-8b384178-5b2e-48c5-a491-aa6c168f79ab
4470,331,MET-a3eec7f2-a4bd-47ce-956f-a9998df3322f
10976,331,TCMA-bbeb2167-fa7d-41c6-a823-193d8e682818
12064,331,TCMA-442039c6-9810-4eb5-8ec7-c3b343be7239
4457,331,MET-63aa73e1-fb8c-4e50-b29c-9c0da0548d40
11758,331,TCMA-e337dbfe-251d-44e8-8f7e-d528386a6ea3
10792,332,TCMA-3c560e2d-86e1-4db0-9e4e-f06dd949b480
5154,332,MET-40db79ae-08fb-420b-b205-ed91b5c72e8b
6298,332,MET-1024ef29-aaa6-4eba-b51f-bbd7967c0d9d
11284,332,TCMA-3d859f86-d8f9-41eb-aa60-2cb4c0129ac5
5800,332,MET-b6fb70a5-18cc-4a14-b089-a4fdbf519e73
11373,332,TCMA-29288042-6299-4f2f-804c-f7e76d5f14d5
5138,332,MET-7e73c971-f17a-4c56-9d50-b43dee5d444c
10338,332,TCMA-353238a8-a1bc-467b-bbab-9d299ca8e407
4498,332,MET-037bea2b-854e-4bee-97e0-ab408c14822f
448,332,ARTIC-3f70f565-39e6-7e32-4ae2-75e1e34c9846
4385,332,MET-e1944953-d2a1-431d-9e13-9af8d522686d
10675,332,TCMA-91d650f3-fb50-4caf-91b0-79fd18089178
5122,332,MET-b04f5c9f-f644-4839-99ae-322148a53a7a
4309,332,MET-b5c29a42-bf8b-47c6-b33a-2035eaac2b00
10668,332,TCMA-74428fba-696e-4b1a-8564-125e612bb840
6369,332,MET-ee49fa0c-432d-495b-ac37-f6324e8ca02a
5787,332,MET-02fe03ab-130f-4fe9-bdf7-03959b89a751
10687,332,TCMA-4674d015-2868-485c-9270-0efce94a5821
12326,332,TCMA-f1b3c6c1-0eca-4b5a-8a83-eea85c7f0776
6453,332,MET-2af9a7b3-ba0c-4489-99e8-9c180fa9a01c
1253,332,ARTIC-b95ff8b2-2f35-17de-eada-10eef33d3608
10703,332,TCMA-983ce6d5-8312-4744-8b16-a5bd15bbefbb
