artist_id,birth_year,death_year,forward_display_name,preferred_display_name
37236.0,1684.0,1721.0,Jean Antoine Watteau,"Watteau, Jean Antoine"
27657.0,1868.0,1940.0,Édouard Jean Vuillard,"Vuillard, Édouard Jean"
35769.0,1851.0,1929.0,Francesco Paolo Michetti,"Michetti, Francesco Paolo"
58779.0,1845.0,1920.0,Pál Szinyei Merse,"Szinyei Merse, Pál"
30723.0,1699.0,1779.0,Jean Baptiste Siméon Chardin,"Chardin, Jean Baptiste Siméon"
40664.0,1617.0,1655.0,Eustache Le Sueur,"Le Sueur, Eustache"
36763.0,1341.0,1410.0,Spinello Aretino,Spinello Aretino
27934.0,1300.0,1385.0,Wang Meng,Wang Meng
36457.0,1828.0,1882.0,Dante Gabriel Rossetti,"Rossetti, Dante Gabriel"
21156.0,1602.0,1648.0,Antonio Puga,"Puga, Antonio"
17482.0,1683.0,1753.0,Miyagawa Chôshun,Miyagawa Chôshun
114478.0,1828.0,1890.0,William A. Mitchell,"Mitchell, William A."
17676.0,1826.0,1901.0,Domenico Morelli,"Morelli, Domenico"
42415.0,1642.0,1679.0,"Jean François Millet, I","Millet, Jean François, I"
60977.0,,,Yuan Jiang,Yuan Jiang
35835.0,1763.0,1804.0,George Morland,"Morland, George"
21838.0,1816.0,1879.0,William Rimmer,"Rimmer, William"
23079.0,1477.0,1549.0,Martin Schaffner,"Schaffner, Martin"
5355.0,1533.0,1578.0,Cornelis Cort,"Cort, Cornelis"
44859.0,1829.0,1911.0,Constant Mayer,"Mayer, Constant"
44956.0,1811.0,1902.0,Paul Flandrin,"Flandrin, Paul"
99069.0,1743.0,,Wang Xu,Wang Xu
19897.0,1724.0,1767.0,Franz Xavier Karl Palko,"Palko, Franz Xavier Karl"
25212.0,1803.0,1855.0,Robert Matthew Sully,"Sully, Robert Matthew"
29742.0,1567.0,1600.0,Unknown Venetian,Unknown Venetian
33710.0,1444.0,1510.0,Sandro Botticelli,"Botticelli, Sandro"
41514.0,1748.0,1832.0,Samuel De Wilde,"De Wilde, Samuel"
36071.0,1634.0,1682.0,Jacob Ochtervelt,"Ochtervelt, Jacob"
5383.0,1560.0,1627.0,Juan Sánchez Cotán,"Sánchez Cotán, Juan"
41942.0,1569.0,1622.0,"Frans Pourbus, the Younger","Pourbus, Frans, the Younger"
8097.0,1616.0,1692.0,Fan Qi,Fan Qi
43090.0,1841.0,1919.0,Edward Lamson Henry,"Henry, Edward Lamson"
33574.0,1753.0,1839.0,Sir William Beechey,"Beechey, William, Sir"
55837.0,1842.0,1923.0,Jean Jules Antoine Lecomte du Noüy,"Lecomte du Noüy, Jean Jules Antoine"
40931.0,1554.0,1626.0,Paul Bril,"Bril, Paul"
110895.0,,,Kaigetsudo Doshu,Kaigetsudo Doshu
42368.0,1762.0,1834.0,Jean Baptiste Joseph Wicar,"Wicar, Jean Baptiste Joseph"
18903.0,1609.0,1670.0,Jan Mijtens,"Mijtens, Jan"
19687.0,1848.0,1896.0,Marcel Ordinaire,"Ordinaire, Marcel"
37519.0,1815.0,1892.0,Charles Louis-Lucien Muller,"Muller, Charles Louis-Lucien"
17840.0,1476.0,1559.0,Kano Motonobu,Kano Motonobu
41747.0,1578.0,1610.0,Adam Elsheimer,"Elsheimer, Adam"
46337.0,1477.0,1576.0,Imitator of Titian,"Titian, imitator of"
46302.0,,,Kano Yukenobu,Kano Yukenobu
25722.0,1849.0,1921.0,Abbott Handerson Thayer,"Thayer, Abbott Handerson"
35975.0,1838.0,1915.0,David Dalhoff Neal,"Neal, David Dalhoff"
10543.0,1746.0,1799.0,Gyokushû,Gyokushû
40871.0,1703.0,1739.0,Pierre Charles Trémolières,"Trémolières, Pierre Charles"
37454.0,1430.0,1495.0,Carlo Crivelli,"Crivelli, Carlo"
36670.0,,,Katsukawa Shunchô,Katsukawa Shunchô
25418.0,1723.0,1776.0,Ike Taiga,Ike Taiga
30511.0,,,Edouard Béliard,"Béliard, Edouard"
17300.0,1662.0,1747.0,Willem van Mieris,"Mieris, Willem van"
60679.0,,,Xu Ben,Xu Ben
30593.0,,,Joseph Blackburn,"Blackburn, Joseph"
